#OTU_ID	SAKR1	SAKR2
OTU_62320	0	0
OTU_54908	0	0
OTU_60486	0	0
OTU_25898	0	0
OTU_95384	0	0
OTU_14023	0	0
OTU_23988	0	0
OTU_89669	0	0
OTU_14434	0	0
OTU_96978	0	0
OTU_17255	0	0
OTU_41073	0	0
OTU_1634	0	0
OTU_24568	0	0
OTU_77704	0	0
OTU_14945	0	0
OTU_13764	0	0
OTU_26740	0	0
OTU_38213	0	0
OTU_64027	0	0
OTU_9310	0	0
OTU_14730	0	0
OTU_68023	0	0
OTU_63440	0	0
OTU_60284	0	0
OTU_18443	0	0
OTU_72101	0	0
OTU_24765	0	0
OTU_10453	0	0
OTU_19751	0	0
OTU_65833	0	0
OTU_6128	0	0
OTU_82279	0	0
OTU_36463	0	0
OTU_8427	0	0
OTU_3820	0	0
OTU_94392	0	0
OTU_92252	0	0
OTU_35180	0	0
OTU_44311	0	0
OTU_8921	0	0
OTU_21014	0	0
OTU_21234	0	0
OTU_23832	0	0
OTU_11804	0	0
OTU_67407	0	0
OTU_11593	0	0
OTU_78369	0	0
OTU_14353	0	0
OTU_35959	0	0
OTU_88942	0	0
OTU_12242	0	0
OTU_42610	0	0
OTU_7181	0	0
OTU_21210	0	0
OTU_31035	0	0
OTU_65398	0	0
OTU_16858	0	0
OTU_43266	0	0
OTU_61284	0	0
OTU_76073	0	0
OTU_9551	0	0
OTU_24575	0	0
OTU_75231	0	0
OTU_11997	0	0
OTU_96156	0	0
OTU_24283	0	0
OTU_13585	0	0
OTU_11969	0	0
OTU_73133	0	0
OTU_58819	0	0
OTU_40252	0	0
OTU_13155	0	0
OTU_20058	0	0
OTU_13945	0	0
OTU_17782	0	0
OTU_95810	0	0
OTU_54138	0	0
OTU_56689	0	0
OTU_7222	0	0
OTU_21683	0	0
OTU_45664	0	0
OTU_80136	0	0
OTU_85117	0	0
OTU_18477	0	0
OTU_8186	0	0
OTU_92031	0	0
OTU_7836	0	0
OTU_23959	0	0
OTU_28445	0	0
OTU_12861	0	0
OTU_4789	0	0
OTU_77601	0	0
OTU_40736	0	0
OTU_13430	0	0
OTU_92852	0	0
OTU_10728	0	0
OTU_56278	0	0
OTU_16180	0	0
OTU_19731	0	0
OTU_66498	0	0
OTU_48162	0	0
OTU_16209	0	0
OTU_9212	0	0
OTU_66934	0	0
OTU_2868	0	1
OTU_36170	0	0
OTU_9559	0	0
OTU_17381	0	0
OTU_78006	0	0
OTU_46555	0	0
OTU_8243	0	0
OTU_81698	0	0
OTU_9679	0	0
OTU_12379	0	0
OTU_57896	0	0
OTU_16881	0	1
OTU_83658	0	0
OTU_86176	0	0
OTU_23511	0	0
OTU_86204	0	0
OTU_78367	0	0
OTU_11465	0	0
OTU_56896	0	0
OTU_17801	0	0
OTU_95637	0	0
OTU_30914	0	0
OTU_27245	0	0
OTU_11095	0	0
OTU_30130	0	0
OTU_55849	0	0
OTU_81197	0	0
OTU_21377	0	0
OTU_15410	0	0
OTU_78078	0	0
OTU_43925	0	0
OTU_58074	0	0
OTU_8300	0	0
OTU_23477	0	0
OTU_80174	0	0
OTU_17546	0	0
OTU_28155	0	0
OTU_30544	0	0
OTU_26606	0	0
OTU_43320	0	0
OTU_21625	0	0
OTU_21577	0	0
OTU_23168	0	0
OTU_92798	0	0
OTU_51655	0	0
OTU_68642	0	0
OTU_86957	0	0
OTU_14491	0	0
OTU_31172	0	0
OTU_55326	0	0
OTU_36770	0	0
OTU_53581	0	0
OTU_30802	0	0
OTU_16118	0	0
OTU_56112	0	0
OTU_20828	0	0
OTU_9353	0	0
OTU_16962	0	0
OTU_22080	0	0
OTU_37123	0	0
OTU_29468	0	0
OTU_8362	0	0
OTU_22655	0	0
OTU_5604	7	20
OTU_50824	1	0
OTU_19590	0	0
OTU_49629	0	0
OTU_90275	0	0
OTU_83657	0	0
OTU_15675	0	0
OTU_81697	0	0
OTU_1261	0	0
OTU_53582	0	0
OTU_17434	0	0
OTU_19933	0	0
OTU_53583	0	0
OTU_90058	0	0
OTU_96975	0	0
OTU_64025	0	0
OTU_10242	0	0
OTU_81229	0	0
OTU_11433	0	0
OTU_21682	0	0
OTU_92254	0	0
OTU_77602	0	0
OTU_34859	0	0
OTU_9992	0	0
OTU_12278	0	0
OTU_12267	0	0
OTU_71990	0	0
OTU_11943	0	0
OTU_10120	0	0
OTU_49937	0	0
OTU_45602	0	0
OTU_65567	0	0
OTU_52346	0	0
OTU_49387	0	0
OTU_83470	0	0
OTU_23653	0	0
OTU_92226	0	0
OTU_34347	0	0
OTU_14713	0	0
OTU_80150	0	0
OTU_48722	0	0
OTU_46306	1	0
OTU_55853	0	0
OTU_83225	0	0
OTU_11858	0	0
OTU_8750	0	0
OTU_63684	0	0
OTU_11647	0	0
OTU_11430	0	0
OTU_7820	0	0
OTU_45910	0	0
OTU_22133	0	0
OTU_42573	0	0
OTU_45717	0	0
OTU_93962	0	0
OTU_76462	0	0
OTU_47003	0	0
OTU_39852	0	0
OTU_28867	0	0
OTU_22734	0	0
OTU_19102	0	0
OTU_25373	0	0
OTU_27826	0	0
OTU_64451	0	0
OTU_63685	0	0
OTU_10880	0	0
OTU_32999	0	0
OTU_51454	0	0
OTU_14939	0	0
OTU_12778	0	0
OTU_6283	0	1
OTU_12134	1	1
OTU_9642	0	0
OTU_4036	0	0
OTU_65847	0	0
OTU_46146	0	0
OTU_60242	0	0
OTU_44850	0	1
OTU_14789	0	0
OTU_63487	0	0
OTU_31617	0	0
OTU_65784	0	0
OTU_11041	0	0
OTU_20963	0	0
OTU_43072	0	0
OTU_80314	0	0
OTU_15359	0	0
OTU_87671	0	0
OTU_2789	0	0
OTU_87959	0	0
OTU_84077	0	0
OTU_11603	0	0
OTU_31415	0	0
OTU_66537	0	0
OTU_63127	0	0
OTU_10992	0	0
OTU_61567	0	0
OTU_88799	0	0
OTU_48323	0	0
OTU_61630	0	0
OTU_12031	0	0
OTU_17688	0	0
OTU_36513	0	0
OTU_9114	0	0
OTU_9396	0	0
OTU_92250	0	0
OTU_24961	0	0
OTU_14958	0	0
OTU_51206	0	0
OTU_40101	0	0
OTU_71414	0	0
OTU_12731	0	0
OTU_86377	0	0
OTU_11732	0	0
OTU_15538	0	0
OTU_4413	0	0
OTU_11270	0	0
OTU_21757	0	0
OTU_11315	0	0
OTU_56250	0	0
OTU_93964	0	0
OTU_61435	0	0
OTU_6530	0	0
OTU_27114	0	0
OTU_30513	0	0
OTU_13986	0	0
OTU_92129	0	0
OTU_52275	0	0
OTU_29039	0	0
OTU_56151	3	1
OTU_18159	0	0
OTU_9955	0	0
OTU_12893	0	0
OTU_48717	0	0
OTU_72346	0	0
OTU_37541	0	0
OTU_87669	0	0
OTU_31802	0	0
OTU_9159	0	0
OTU_69766	0	0
OTU_5762	0	0
OTU_58710	0	0
OTU_66518	0	0
OTU_23724	0	0
OTU_13903	0	0
OTU_96522	0	0
OTU_56893	0	0
OTU_29474	0	0
OTU_22754	0	0
OTU_66848	0	0
OTU_13767	0	0
OTU_9561	0	0
OTU_48801	0	0
OTU_32266	0	0
OTU_6522	0	0
OTU_32903	0	0
OTU_74860	0	0
OTU_89918	0	0
OTU_28310	0	0
OTU_89028	0	0
OTU_11913	0	0
OTU_12306	0	0
OTU_86522	0	0
OTU_38293	0	0
OTU_14194	0	0
OTU_63622	0	0
OTU_13554	0	0
OTU_11806	0	0
OTU_94316	0	0
OTU_7397	0	0
OTU_15436	0	0
OTU_17770	0	0
OTU_12151	0	0
OTU_11210	0	0
OTU_54374	0	0
OTU_20958	0	0
OTU_6759	0	0
OTU_90847	0	0
OTU_15976	0	0
OTU_25507	0	0
OTU_20668	0	0
OTU_20320	0	0
OTU_28112	0	0
OTU_56115	0	0
OTU_9553	0	0
OTU_20226	0	0
OTU_10693	0	0
OTU_20812	0	0
OTU_56701	0	0
OTU_64172	0	0
OTU_64427	0	0
OTU_92147	0	0
OTU_72132	0	0
OTU_76121	0	0
OTU_55039	0	0
OTU_11362	0	0
OTU_22661	0	0
OTU_43413	0	0
OTU_11662	0	0
OTU_73770	0	0
OTU_22869	0	0
OTU_28109	0	0
OTU_26946	0	0
OTU_93679	0	0
OTU_2772	0	0
OTU_3978	0	0
OTU_24520	0	0
OTU_66941	0	0
OTU_59806	0	0
OTU_53418	0	0
OTU_13016	0	1
OTU_75894	0	0
OTU_73351	0	0
OTU_4865	0	0
OTU_90270	0	0
OTU_40758	0	0
OTU_50768	0	0
OTU_15822	0	0
OTU_8625	0	0
OTU_78123	0	0
OTU_19085	0	0
OTU_4334	0	0
OTU_15661	0	0
OTU_3566	0	0
OTU_77842	0	0
OTU_72611	0	0
OTU_30247	0	0
OTU_45371	0	0
OTU_22787	0	0
OTU_13491	0	0
OTU_9755	0	0
OTU_52621	0	0
OTU_38306	0	0
OTU_13566	0	0
OTU_93410	0	0
OTU_45912	0	0
OTU_87668	0	0
OTU_45599	0	0
OTU_92660	0	0
OTU_14880	0	0
OTU_16611	0	0
OTU_83097	0	0
OTU_31364	0	0
OTU_7894	0	0
OTU_81720	0	0
OTU_43772	1	1
OTU_35885	0	0
OTU_67446	0	0
OTU_52211	0	0
OTU_33374	0	0
OTU_63438	0	0
OTU_9395	0	0
OTU_16176	0	0
OTU_34183	0	0
OTU_72120	0	0
OTU_59212	0	0
OTU_20938	0	0
OTU_47688	0	0
OTU_16184	0	0
OTU_25476	0	0
OTU_8789	0	0
OTU_82485	0	0
OTU_9877	0	0
OTU_85345	0	0
OTU_14924	0	0
OTU_15862	2	0
OTU_5971	0	0
OTU_49085	0	0
OTU_49385	0	0
OTU_42787	0	0
OTU_32531	0	0
OTU_23555	0	0
OTU_14900	0	0
OTU_87370	0	0
OTU_29852	0	0
OTU_22555	0	0
OTU_23534	0	0
OTU_43097	0	0
OTU_24737	0	0
OTU_18461	0	0
OTU_51190	2	1
OTU_27590	0	0
OTU_10979	0	0
OTU_8505	0	0
OTU_95574	0	0
OTU_47350	0	0
OTU_90630	0	0
OTU_45911	0	0
OTU_3318	0	0
OTU_36552	0	0
OTU_66847	0	0
OTU_15979	0	0
OTU_59823	0	0
OTU_11706	0	0
OTU_13772	0	0
OTU_32883	0	0
OTU_29368	0	0
OTU_8285	0	0
OTU_6167	0	0
OTU_16140	0	0
OTU_14237	0	0
OTU_22492	0	0
OTU_6162	0	0
OTU_16848	0	0
OTU_77037	0	0
OTU_16319	0	0
OTU_17212	0	0
OTU_17129	0	0
OTU_12162	0	0
OTU_85283	0	0
OTU_56127	0	0
OTU_48873	0	0
OTU_58106	0	0
OTU_79601	0	0
OTU_84163	0	0
OTU_33756	0	0
OTU_21375	0	0
OTU_18948	0	0
OTU_83848	0	0
OTU_20384	0	0
OTU_66499	0	0
OTU_30292	0	0
OTU_10206	0	0
OTU_38305	0	0
OTU_42441	0	0
OTU_66546	0	0
OTU_54200	0	0
OTU_13032	0	0
OTU_50596	0	0
OTU_14443	0	0
OTU_34819	0	0
OTU_55320	0	0
OTU_67964	0	0
OTU_39629	0	0
OTU_33528	0	0
OTU_14295	0	0
OTU_24441	0	0
OTU_29413	0	0
OTU_28100	0	0
OTU_19570	0	0
OTU_14426	0	0
OTU_27142	0	0
OTU_69769	0	0
OTU_82486	0	0
OTU_14544	0	0
OTU_29125	0	0
OTU_93524	0	0
OTU_78659	0	0
OTU_17873	0	0
OTU_89027	0	0
OTU_21600	0	0
OTU_96651	0	0
OTU_86167	0	0
OTU_7103	0	0
OTU_87944	0	0
OTU_75318	0	0
OTU_14370	0	0
OTU_17994	0	0
OTU_49383	0	0
OTU_86168	0	0
OTU_12333	0	0
OTU_52340	0	0
OTU_94722	0	0
OTU_24434	0	0
OTU_43611	0	0
OTU_83439	0	0
OTU_8926	0	0
OTU_91796	0	0
OTU_87670	0	0
OTU_30968	0	0
OTU_63437	0	0
OTU_5707	0	0
OTU_96094	0	0
OTU_52805	0	0
OTU_41092	0	0
OTU_52415	0	0
OTU_56123	0	0
OTU_44011	0	0
OTU_17607	0	0
OTU_73227	0	0
OTU_37361	0	0
OTU_68008	0	0
OTU_10547	0	0
OTU_35889	0	0
OTU_52631	0	0
OTU_80894	0	0
OTU_55366	0	0
OTU_53585	0	0
OTU_40730	0	0
OTU_13290	0	0
OTU_21356	0	0
OTU_89535	0	0
OTU_45601	0	0
OTU_25881	0	0
OTU_91237	0	0
OTU_28744	0	0
OTU_8569	0	0
OTU_97433	0	0
OTU_77610	0	0
OTU_39576	0	0
OTU_6103	0	0
OTU_28750	0	0
OTU_40879	0	0
OTU_14380	0	0
OTU_53119	0	0
OTU_27350	0	0
OTU_12187	0	0
OTU_43870	0	0
OTU_62440	0	0
OTU_52297	0	0
OTU_90842	0	0
OTU_88798	0	0
OTU_56124	0	0
OTU_30689	0	0
OTU_40606	0	0
OTU_46559	0	0
OTU_49579	0	0
OTU_13085	0	0
OTU_89976	0	0
OTU_8863	0	0
OTU_90166	0	0
OTU_11106	0	0
OTU_13603	0	0
OTU_10816	0	0
OTU_92652	0	0
OTU_36727	0	0
OTU_96096	0	0
OTU_14113	0	0
OTU_21183	0	0
OTU_56000	0	0
OTU_88792	0	0
OTU_66491	0	0
OTU_54488	0	0
OTU_53029	0	0
OTU_26640	0	0
OTU_53586	0	0
OTU_12535	0	0
OTU_25864	0	0
OTU_12054	0	0
OTU_78396	0	0
OTU_59214	0	0
OTU_53584	0	0
OTU_27031	0	0
OTU_41300	0	0
OTU_10098	0	0
OTU_56335	0	0
OTU_79411	0	0
OTU_12303	0	0
OTU_7761	0	0
OTU_29011	0	0
OTU_12645	0	0
OTU_11924	0	0
OTU_11490	0	0
OTU_3409	0	0
OTU_37443	0	0
OTU_22301	0	0
OTU_28198	0	0
OTU_45614	0	0
OTU_80391	0	0
OTU_11133	0	0
OTU_95576	0	0
OTU_41386	0	0
OTU_86949	0	0
OTU_71039	0	0
OTU_91646	0	0
OTU_16928	0	0
OTU_80731	0	0
OTU_9524	0	0
OTU_90852	0	0
OTU_64021	0	0
OTU_12567	0	0
OTU_64000	0	0
OTU_27978	0	0
OTU_16655	0	0
OTU_9765	0	0
OTU_54021	0	0
OTU_93733	0	0
OTU_12330	0	0
OTU_7968	0	0
OTU_33256	0	0
OTU_32423	0	0
OTU_80348	0	0
OTU_33040	0	0
OTU_46557	0	0
OTU_9316	0	0
OTU_14425	0	0
OTU_22544	0	0
OTU_87522	0	0
OTU_89852	0	0
OTU_6819	0	0
OTU_74640	0	0
OTU_38644	0	0
OTU_42652	0	0
OTU_93924	0	1
OTU_40751	0	0
OTU_55312	0	0
OTU_5352	0	0
OTU_55852	0	0
OTU_87856	0	0
OTU_32358	0	0
OTU_81200	0	0
OTU_11473	0	0
OTU_8324	0	0
OTU_15482	0	0
OTU_57334	0	0
OTU_56130	0	0
OTU_19908	0	0
OTU_18500	0	0
OTU_21444	0	0
OTU_21428	0	0
OTU_12493	0	0
OTU_83951	0	0
OTU_63436	0	0
OTU_88007	0	0
OTU_45098	0	0
OTU_16004	0	0
OTU_39592	0	0
OTU_64133	0	0
OTU_9281	0	0
OTU_26352	0	0
OTU_69703	0	0
OTU_51414	0	0
OTU_52338	0	0
OTU_86401	0	0
OTU_92251	0	0
OTU_12157	0	0
OTU_78121	0	0
OTU_21618	0	0
OTU_92753	0	0
OTU_27517	0	0
OTU_50932	0	0
OTU_59488	0	0
OTU_28044	0	0
OTU_11937	0	0
OTU_15108	0	0
OTU_44132	0	0
OTU_31588	0	0
OTU_54039	0	0
OTU_83849	0	0
OTU_40700	0	0
OTU_20207	0	0
OTU_13355	0	0
OTU_33359	0	0
OTU_79744	0	0
OTU_73900	0	0
OTU_15250	0	0
OTU_14548	0	0
OTU_75377	0	0
OTU_62781	0	0
OTU_14866	0	0
OTU_31156	0	0
OTU_86055	0	0
OTU_89922	0	0
OTU_8518	0	0
OTU_71473	0	0
OTU_8980	0	0
OTU_63479	0	0
OTU_24695	0	0
OTU_7214	0	0
OTU_34779	0	0
OTU_12313	0	0
OTU_68326	0	0
OTU_5914	0	0
OTU_12654	0	0
OTU_88010	0	0
OTU_96653	0	0
OTU_50181	0	0
OTU_18670	0	0
OTU_45913	0	0
OTU_84472	0	0
OTU_13768	0	0
OTU_19114	0	0
OTU_56173	0	0
OTU_11959	0	0
OTU_12788	0	0
OTU_36133	0	0
OTU_88934	0	0
OTU_95575	0	0
OTU_17706	0	0
OTU_34195	0	0
OTU_71142	0	0
OTU_46024	0	0
OTU_8046	0	0
OTU_58803	0	0
OTU_4458	0	0
OTU_56334	0	0
OTU_30147	0	0
OTU_19170	0	0
OTU_42541	0	0
OTU_53577	0	0
OTU_16428	0	0
OTU_26453	0	0
OTU_25535	0	0
OTU_13935	0	0
OTU_12495	0	0
OTU_75092	0	0
OTU_44968	0	0
OTU_87884	0	0
OTU_56908	0	0
OTU_51759	0	0
OTU_35898	0	0
OTU_10057	0	0
OTU_61575	0	0
OTU_40784	0	0
OTU_8250	0	0
OTU_24118	0	0
OTU_36491	0	0
OTU_49674	0	0
OTU_9849	0	0
OTU_30384	0	0
OTU_38805	0	0
OTU_50915	0	0
OTU_18552	0	0
OTU_40753	0	0
OTU_50113	0	0
OTU_71191	0	0
OTU_10208	0	0
OTU_19076	0	0
OTU_51189	0	0
OTU_75225	0	0
OTU_10022	0	0
OTU_73363	0	0
OTU_10765	0	0
OTU_14000	0	0
OTU_43794	0	0
OTU_12336	0	0
OTU_78705	0	0
OTU_11039	0	0
OTU_17067	0	0
OTU_72123	0	0
OTU_13476	0	0
OTU_22643	0	0
OTU_18276	0	0
OTU_18661	0	0
OTU_14393	0	0
OTU_85570	0	0
OTU_57289	0	0
OTU_41553	0	0
OTU_42576	0	0
OTU_68511	0	0
OTU_80216	0	0
OTU_21599	0	0
OTU_86297	0	0
OTU_10418	0	0
OTU_50857	0	0
OTU_68320	0	0
OTU_19850	1	0
OTU_30666	0	0
OTU_19663	0	0
OTU_48654	0	0
OTU_83471	0	0
OTU_20417	0	0
OTU_51170	0	0
OTU_16880	0	0
OTU_95707	0	0
OTU_16154	0	0
OTU_20912	0	0
OTU_51213	2	1
OTU_9668	0	0
OTU_64536	0	0
OTU_74859	0	0
OTU_38297	0	0
OTU_26900	0	0
OTU_39630	0	0
OTU_10841	0	0
OTU_80575	0	0
OTU_75255	0	0
OTU_50919	0	0
OTU_38298	0	0
OTU_13289	0	0
OTU_48758	0	0
OTU_19772	0	0
OTU_18024	4	3
OTU_32200	0	0
OTU_93942	0	0
OTU_88796	0	0
OTU_44951	0	0
OTU_93525	0	0
OTU_17970	0	0
OTU_63480	0	0
OTU_48607	0	0
OTU_9675	0	0
OTU_27206	0	0
OTU_12947	0	0
OTU_45600	0	0
OTU_89920	0	0
OTU_46560	0	0
OTU_24718	0	0
OTU_10746	0	0
OTU_15315	0	0
OTU_10380	0	0
OTU_21454	0	0
OTU_48115	0	0
OTU_38296	0	0
OTU_93943	0	0
OTU_26735	0	0
OTU_86800	0	0
OTU_13621	0	0
OTU_49672	0	0
OTU_52344	0	0
OTU_53465	0	0
OTU_60176	0	0
OTU_19403	0	0
OTU_20964	0	0
OTU_19440	0	0
OTU_26701	0	0
OTU_84180	0	0
OTU_62082	0	0
OTU_67448	0	0
OTU_30128	0	0
OTU_12335	0	0
OTU_78628	0	0
OTU_6441	0	0
OTU_22629	0	0
OTU_24656	0	0
OTU_22746	0	0
OTU_31848	0	0
OTU_45340	0	0
OTU_73171	0	0
OTU_86803	0	0
OTU_5690	0	0
OTU_18629	0	0
OTU_14161	0	0
OTU_40524	0	0
OTU_48719	0	0
OTU_22452	0	0
OTU_42638	0	0
OTU_11220	0	0
OTU_12638	0	0
OTU_38648	0	0
OTU_87044	0	0
OTU_70546	0	0
OTU_83850	0	0
OTU_88038	0	0
OTU_10854	0	0
OTU_36843	0	0
OTU_87078	0	0
OTU_7447	0	0
OTU_13501	0	0
OTU_41375	0	0
OTU_6357	0	0
OTU_89995	0	0
OTU_54201	0	0
OTU_13091	0	0
OTU_12550	0	0
OTU_35961	0	0
OTU_9356	0	0
OTU_9942	0	0
OTU_33753	0	0
OTU_6064	0	0
OTU_25729	0	0
OTU_27474	0	0
OTU_96658	0	0
OTU_13497	0	0
OTU_14349	0	0
OTU_18273	0	0
OTU_81251	0	0
OTU_19843	0	0
OTU_82276	0	0
OTU_10808	0	0
OTU_84179	0	0
OTU_21374	0	0
OTU_45609	0	0
OTU_26543	0	0
OTU_86959	0	0
OTU_13102	0	0
OTU_26370	0	0
OTU_57582	0	0
OTU_34713	0	0
OTU_9295	0	0
OTU_11259	0	0
OTU_17684	0	0
OTU_35736	0	0
OTU_16095	0	0
OTU_19519	0	0
OTU_14953	0	0
OTU_89111	0	0
OTU_68509	0	0
OTU_11073	0	0
OTU_6268	0	0
OTU_46077	0	0
OTU_15667	0	0
OTU_49380	0	0
OTU_41311	0	0
OTU_93923	0	0
OTU_9845	0	0
OTU_81009	0	0
OTU_49295	0	0
OTU_6646	0	0
OTU_28516	0	0
OTU_58660	0	0
OTU_8731	0	0
OTU_15073	0	0
OTU_8996	0	0
OTU_46635	0	0
OTU_63680	0	0
OTU_21864	0	0
OTU_12072	0	0
OTU_13044	0	0
OTU_22692	0	0
OTU_78503	0	0
OTU_45745	0	0
OTU_47784	0	0
OTU_34380	0	0
OTU_11048	0	0
OTU_12582	0	0
OTU_21459	0	0
OTU_27411	0	0
OTU_41709	0	0
OTU_78375	0	0
OTU_92744	0	0
OTU_73172	0	0
OTU_61407	0	0
OTU_67323	0	0
OTU_30429	0	0
OTU_6000	0	0
OTU_43730	0	0
OTU_36523	0	0
OTU_12400	0	0
OTU_17614	0	0
OTU_17878	0	0
OTU_10996	0	0
OTU_14032	0	0
OTU_7502	0	0
OTU_14146	0	0
OTU_51726	0	0
OTU_6346	0	0
OTU_8562	0	0
OTU_17283	0	0
OTU_23276	0	0
OTU_63481	0	0
OTU_36156	0	0
OTU_92870	0	0
OTU_68327	0	0
OTU_85514	0	0
OTU_63486	0	0
OTU_9975	0	0
OTU_67450	0	0
OTU_8068	0	0
OTU_7950	0	0
OTU_46554	0	0
OTU_69767	0	0
OTU_24366	0	0
OTU_62769	0	0
OTU_15549	0	0
OTU_39064	1	0
OTU_8296	0	0
OTU_23339	0	0
OTU_59884	0	0
OTU_87672	0	0
OTU_38608	0	0
OTU_70074	1	0
OTU_75552	0	0
OTU_96114	0	0
OTU_9890	0	0
OTU_49680	0	0
OTU_33370	0	0
OTU_46588	0	0
OTU_10072	0	0
OTU_14520	0	0
OTU_10289	0	1
OTU_25491	0	0
OTU_18850	0	0
OTU_10982	0	0
OTU_61828	0	0
OTU_17589	0	0
OTU_24706	0	0
OTU_21938	0	0
OTU_38358	0	0
OTU_25083	0	0
OTU_86095	0	0
OTU_97246	0	0
OTU_59208	0	0
OTU_21654	0	0
OTU_42538	0	0
OTU_53794	0	0
OTU_13076	0	0
OTU_60177	0	0
OTU_17380	0	0
OTU_75122	0	0
OTU_22910	0	0
OTU_15805	0	0
OTU_21598	0	0
OTU_11262	0	0
OTU_69768	0	0
OTU_56338	0	0
OTU_10947	0	0
OTU_6815	0	0
OTU_26510	0	0
OTU_69806	0	0
OTU_53589	0	0
OTU_88987	0	0
OTU_36208	0	0
OTU_70287	0	0
OTU_63484	0	0
OTU_83438	0	0
OTU_29714	0	0
OTU_15918	0	0
OTU_48965	0	0
OTU_88142	0	0
OTU_50779	0	0
OTU_15615	0	0
OTU_15535	0	0
OTU_20270	0	0
OTU_22044	0	0
OTU_31976	0	0
OTU_25141	0	0
OTU_93999	0	0
OTU_60425	0	0
OTU_68007	0	0
OTU_56339	0	0
OTU_56128	0	0
OTU_80700	0	0
OTU_17394	0	0
OTU_83427	0	0
OTU_4592	0	0
OTU_19265	0	0
OTU_45604	0	0
OTU_95549	0	0
OTU_15226	0	0
OTU_96317	0	0
OTU_71754	0	0
OTU_61040	0	0
OTU_7726	0	0
OTU_16343	0	0
OTU_6613	0	0
OTU_83851	0	0
OTU_27442	0	0
OTU_31023	0	0
OTU_37352	0	0
OTU_81624	0	0
OTU_18859	0	0
OTU_41279	0	0
OTU_56337	0	0
OTU_11638	0	0
OTU_8249	0	0
OTU_45738	0	0
OTU_13061	0	0
OTU_88924	0	0
OTU_94000	0	0
OTU_73173	0	0
OTU_31205	0	0
OTU_55850	0	0
OTU_50780	0	0
OTU_9795	0	0
OTU_26120	0	0
OTU_37308	0	0
OTU_71755	0	0
OTU_67265	0	0
OTU_35989	0	0
OTU_20947	0	0
OTU_28634	0	0
OTU_81701	0	0
OTU_15519	0	0
OTU_13695	0	0
OTU_63485	0	0
OTU_83862	0	0
OTU_88793	0	0
OTU_32060	0	0
OTU_45778	0	0
OTU_16472	0	0
OTU_53215	0	0
OTU_16987	0	0
OTU_92461	0	0
OTU_11547	0	0
OTU_52213	0	0
OTU_19729	0	0
OTU_27759	0	0
OTU_10512	0	0
OTU_28369	0	0
OTU_71856	0	0
OTU_14316	0	0
OTU_55851	0	0
OTU_58124	0	0
OTU_68009	0	0
OTU_63619	0	0
OTU_48827	0	0
OTU_18102	0	0
OTU_48718	0	0
OTU_23264	0	0
OTU_11891	0	0
OTU_28024	0	0
OTU_32847	0	0
OTU_13027	0	0
OTU_59663	0	0
OTU_95551	0	0
OTU_73362	0	0
OTU_33467	0	0
OTU_55848	0	0
OTU_11628	0	0
OTU_45603	0	0
OTU_43493	0	0
OTU_12320	0	0
OTU_21353	0	0
OTU_41280	0	0
OTU_86299	0	0
OTU_80167	0	0
OTU_36025	0	0
OTU_17115	0	0
OTU_26715	0	0
OTU_17826	0	0
OTU_30834	0	0
OTU_15223	0	0
OTU_18577	0	0
OTU_72651	0	0
OTU_62993	0	0
OTU_50407	0	0
OTU_49673	0	0
OTU_52322	0	0
OTU_81161	0	0
OTU_87618	0	0
OTU_6790	0	0
OTU_86186	0	0
OTU_26765	0	0
OTU_18666	0	0
OTU_52119	0	0
OTU_65801	0	0
OTU_68713	0	0
OTU_43936	0	0
OTU_11246	0	0
OTU_60455	0	0
OTU_94117	0	0
OTU_46788	0	0
OTU_10607	0	0
OTU_58606	0	0
OTU_24381	0	0
OTU_16918	0	0
OTU_66572	0	0
OTU_17468	1	0
OTU_69747	0	0
OTU_78770	0	0
OTU_17945	0	0
OTU_21152	0	0
OTU_9139	0	0
OTU_45044	0	0
OTU_35990	0	0
OTU_87768	0	0
OTU_32622	0	0
OTU_49351	0	0
OTU_33037	0	0
OTU_60172	0	0
OTU_38290	0	0
OTU_50901	0	0
OTU_17455	0	0
OTU_40069	0	0
OTU_82173	0	0
OTU_66500	0	0
OTU_7794	0	0
OTU_21333	0	0
OTU_28187	0	0
OTU_8049	0	0
OTU_63429	0	0
OTU_18869	0	0
OTU_89862	0	0
OTU_16078	0	0
OTU_6482	0	0
OTU_10267	0	0
OTU_28246	0	0
OTU_28499	0	0
OTU_57218	0	0
OTU_74317	0	0
OTU_76125	0	0
OTU_71923	0	0
OTU_19255	0	0
OTU_93935	0	0
OTU_60601	0	0
OTU_74316	0	0
OTU_60779	0	0
OTU_26236	0	0
OTU_18057	0	0
OTU_33773	0	0
OTU_21503	0	0
OTU_78373	0	0
OTU_62266	0	0
OTU_19687	0	0
OTU_18885	0	0
OTU_9279	0	0
OTU_78374	0	0
OTU_8779	0	0
OTU_28729	0	0
OTU_12590	0	1
OTU_67449	0	0
OTU_90880	0	0
OTU_14190	0	0
OTU_43287	0	0
OTU_12549	0	0
OTU_20422	0	0
OTU_24114	0	0
OTU_10975	0	0
OTU_67528	0	0
OTU_25712	7	25
OTU_32708	0	0
OTU_43342	0	0
OTU_55568	0	0
OTU_32885	0	0
OTU_25173	0	0
OTU_77024	0	0
OTU_19739	0	0
OTU_28914	0	0
OTU_89986	0	0
OTU_11089	0	0
OTU_15987	0	0
